Instance,Database,Schema,Table,Column,TableRowCount,Classification Scope,EAP#23-Masking,HIPAA Status,Information Type,Masking Data Set,Owner,Primary Jurisdiction,Retention Policy,Sensitivity,Treatment Intent,Applicable Regulation: CaCPA,Applicable Regulation: DPA,Applicable Regulation: GDPR,Applicable Regulation: HIPAA,Applicable Regulation: PCI,Applicable Regulation: SOX,Where Used: Pricing,Where Used: Promotions,Where Used: System-DBA,Where Used: WebOrders,Regulatory Notes,Reason for de-scoping,MS_Description
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TradeVolumeLast30DaysWebsite,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TradeVolumeLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TradeVolumeMTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TradingAccountCode,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TradingAccountType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TransferDepositsLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,TransferWithdrawalsLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,UpdatedDateTime,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,ValueSegmentCurrent,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,ValueSegmentHighestEver,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,WasConvertedFromDemo,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,WithdrawalsCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Delta,WithdrawalsLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AcceptNewBusiness,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountActivityLevel,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountManager,0,,Masked TBD,,Financial,,,,,Confidential,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountOpenDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountOpenDatePreviousPlatform,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountOperatorID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountOperatorName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountPlatformName,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountStatus,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AccountType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AddressLine1,0,,Masked TBD,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AddressLine2,0,,Masked TBD,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AddressLine3,0,,Masked TBD,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AddressLine4,0,,Masked TBD,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AddressLine5,0,,Masked TBD,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AllowDeposits,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AllowOnlineWithdrawals,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AllowWithdrawals,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ApplicationID,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ApplicationMediaSource,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ApplicationStartDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ApplicationStatus,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AuditDateKey,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeQuantityLTDCFD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeQuantityLTDFX,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeQuantityLTDSpreadBet,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeVolumeLTDCFD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeVolumeLTDFX,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,AverageTradeVolumeLTDSpreadBet,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,Balance,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,BaseCurrencyKey,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,Brand,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,CanLogOn,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,CanTrade,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountBaseCurrency,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountClass,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountCode,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountLanguage,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountName,0,,Masked TBD,,Financial,,,,,Confidential,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientAccountOpenDatePreviousPlatform,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientFirstName,0,,Masked ForeName,,Name,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientLastName,0,,Masked TBD,,Name,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientSalary,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientSavings,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientTransactionRevenueLast30Days,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientTransactionRevenueLast90Days,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientTransactionRevenueMTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,ClientTransactionRevenuePreviousMonth,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,Country,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,CountyState,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DateOfBirth,0,,Masked DateOfBirth,,Date Of Birth,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DemoAccountExpiryDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DemoAccountOpenDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsMTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsMTD_USD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsPreviousMonth,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DepositsPreviousMonth_USD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DurableAccountKey,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,DurableClientKey,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,EmailAddress,0,,Masked EmailAddress,,Contact Info,,,,,Confidential - GDPR,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,EmailAddressContactStatus,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,EmailAddressContactType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FailedDepositsCountLTD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstDepositDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstDepositDepositChannel,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstDepositOrTransferDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstLoginDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstLoginPlatformSystem,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstLoginPlatformType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradeDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradeDateMobile,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradedMarket,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradedMarketUnderlyingType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradedPlatformModel,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradedPlatformSystem,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradedPlatformType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstTradeVolume,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FirstWithdrawalDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,FullWithdrawalIn72Hours,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HasFutureExperience,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HashValue,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HasInitiallyFunded,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HasOpenPositions,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HasTraded,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,HasTradingExperience,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,InitialDeposit,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,InitialDepositUSD,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastDepositDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastFailedLogon,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastLiquidatedTradeDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastLoginDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastLoginPlatformType,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastTradeDate,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastTradedDateAdvantageTrader,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastTradedDateAndroid,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastTradedDateiPad,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
rm-iclone3.testnet.red-gate.com,Masking_SG_OLAP_DATA_20180304,Reporting,SalesforceAccountExtract_EOD_Intermediate,LastTradedDateiPhone,0,,Auto-Classified,,Other,,,,,General,,0,0,0,0,0,0,0,0,0,0,,,
